id,symbol,date,totalCirculating_peggedUSD,totalUnreleased_peggedUSD,totalCirculatingUSD_peggedUSD,totalMintedUSD_peggedUSD,totalBridgedToUSD_peggedUSD,R_ExtractDate
1,USDT,2021-01-01,20934027063.04073,0.0,20934027063.04073,0,0,2022-07-23
1,USDT,2021-01-02,21123644615.38574,0.0,21123644615.38574,0,0,2022-07-23
1,USDT,2021-01-03,21202977966.966965,0.0,21202977966.966965,0,0,2022-07-23
1,USDT,2021-01-04,21350523809.280685,0.0,21350523809.280685,0,0,2022-07-23
1,USDT,2021-01-05,21808226475.32642,0.0,21808226475.32642,0,0,2022-07-23
1,USDT,2021-01-06,21938753509.124535,0.0,21938753509.124535,0,0,2022-07-23
1,USDT,2021-01-07,22300090404.1088,0.0,22300090404.1088,0,0,2022-07-23
1,USDT,2021-01-08,22825440973.459038,0.0,22825440973.459038,0,0,2022-07-23
1,USDT,2021-01-09,23523147664.187305,0.0,23523147664.187305,0,0,2022-07-23
1,USDT,2021-01-10,23789558136.59055,0.0,23789558136.59055,0,0,2022-07-23
1,USDT,2021-01-11,24279872324.78446,0.0,24279872324.78446,0,0,2022-07-23
1,USDT,2021-01-12,24476886629.5841,0.0,24476886629.5841,0,0,2022-07-23
1,USDT,2021-01-13,24294673600.944046,0.0,24294673600.944046,0,0,2022-07-23
1,USDT,2021-01-14,24337321169.826145,0.0,24337321169.826145,0,0,2022-07-23
1,USDT,2021-01-15,24213693580.926777,0.0,24213693580.926777,0,0,2022-07-23
1,USDT,2021-01-16,24266793529.261494,0.0,24266793529.261494,0,0,2022-07-23
1,USDT,2021-01-17,24315907744.20519,0.0,24315907744.20519,0,0,2022-07-23
1,USDT,2021-01-18,24325253500.348637,0.0,24325253500.348637,0,0,2022-07-23
1,USDT,2021-01-19,24361784336.09795,0.0,24361784336.09795,0,0,2022-07-23
1,USDT,2021-01-20,24298711592.612995,0.0,24298711592.612995,0,0,2022-07-23
1,USDT,2021-01-21,24773996062.93597,0.0,24773996062.93597,0,0,2022-07-23
1,USDT,2021-01-22,25008394352.59355,0.0,25018693185.435295,0,0,2022-07-23
1,USDT,2021-01-23,24801327622.792286,0.0,24766151175.739323,0,0,2022-07-23
1,USDT,2021-01-24,24747246253.755672,0.0,24712146511.887344,0,0,2022-07-23
1,USDT,2021-01-25,24813122584.88907,0.0,24834107742.828754,0,0,2022-07-23
1,USDT,2021-01-26,24943473422.73445,0.0,24964568822.055904,0,0,2022-07-23
1,USDT,2021-01-27,25059561869.015553,0.0,25080755447.611774,0,0,2022-07-23
1,USDT,2021-01-28,25255177033.61132,0.0,25307575273.279255,0,0,2022-07-23
1,USDT,2021-01-29,25378936181.757412,0.0,25253064449.19327,0,0,2022-07-23
1,USDT,2021-01-30,25228959196.063007,0.0,25103831303.307552,0,0,2022-07-23
1,USDT,2021-01-31,26260606337.887394,0.0,26130361792.006435,0,0,2022-07-23
1,USDT,2021-02-01,26460152363.20715,0.0,26483682758.80752,0,0,2022-07-23
1,USDT,2021-02-02,26539965348.818275,0.0,26564627445.782368,0,0,2022-07-23
1,USDT,2021-02-03,26737565393.607494,0.0,26762411109.178493,0,0,2022-07-23
1,USDT,2021-02-04,27040294469.11286,0.0,27065421493.785656,0,0,2022-07-23
1,USDT,2021-02-05,27464486048.164513,0.0,27502829454.59376,0,0,2022-07-23
1,USDT,2021-02-06,27816326085.945854,0.0,27855160699.293854,0,0,2022-07-23
1,USDT,2021-02-07,28318232688.704033,0.0,28282367063.6552,0,0,2022-07-23
1,USDT,2021-02-08,28564384006.70739,0.0,28528206625.94365,0,0,2022-07-23
1,USDT,2021-02-09,28863249466.014015,0.0,28826693565.98951,0,0,2022-07-23
1,USDT,2021-02-10,29758402439.41391,0.0,29626314074.820766,0,0,2022-07-23
1,USDT,2021-02-11,30256118930.225216,0.0,30183702355.76527,0,0,2022-07-23
1,USDT,2021-02-12,30750705243.030983,0.0,30677104899.87186,0,0,2022-07-23
1,USDT,2021-02-13,31064574294.367252,0.0,30990222720.636253,0,0,2022-07-23
1,USDT,2021-02-14,31539493807.170025,0.0,31500838668.270397,0,0,2022-07-23
1,USDT,2021-02-15,31950061617.476994,0.0,31955791868.58773,0,0,2022-07-23
1,USDT,2021-02-16,32119872729.8971,0.0,32125633436.67103,0,0,2022-07-23
1,USDT,2021-02-17,32322580880.821716,0.0,32328377943.350475,0,0,2022-07-23
1,USDT,2021-02-18,32391466873.779316,0.0,32413291911.280746,0,0,2022-07-23
1,USDT,2021-02-19,33157947105.034473,0.0,33368480841.393013,0,0,2022-07-23
1,USDT,2021-02-20,33750136267.936314,0.0,33964430062.078342,0,0,2022-07-23
1,USDT,2021-02-21,34371952648.25752,0.0,34590194615.833305,0,0,2022-07-23
1,USDT,2021-02-22,34386570525.72401,0.0,34510046446.13455,0,0,2022-07-23
1,USDT,2021-02-23,34756738533.76357,0.0,34881543660.16356,0,0,2022-07-23
1,USDT,2021-02-24,34896050919.73742,0.0,35255081215.21835,0,0,2022-07-23
1,USDT,2021-02-25,35055733490.14547,0.0,35416406690.16505,0,0,2022-07-23
1,USDT,2021-02-26,34953515263.391785,0.0,35313136784.51969,0,0,2022-07-23
1,USDT,2021-02-27,35297886361.616516,0.0,35581859982.40391,0,0,2022-07-23
1,USDT,2021-02-28,35019017695.772484,0.0,35416677027.58959,0,0,2022-07-23
1,USDT,2021-03-01,35168931968.608925,0.0,35568293655.70293,0,0,2022-07-23
1,USDT,2021-03-02,35205221027.27653,0.0,35604994795.68439,0,0,2022-07-23
1,USDT,2021-03-03,35648335234.61495,0.0,35948972274.64511,0,0,2022-07-23
1,USDT,2021-03-04,35849578088.00556,0.0,35967992203.40746,0,0,2022-07-23
1,USDT,2021-03-05,36436768966.71434,0.0,36557122622.05458,0,0,2022-07-23
1,USDT,2021-03-06,36442357698.78603,0.0,36562729814.16959,0,0,2022-07-23
1,USDT,2021-03-07,36505130743.971436,0.0,36572628505.42287,0,0,2022-07-23
1,USDT,2021-03-08,36537451758.11312,0.0,36550537664.847084,0,0,2022-07-23
1,USDT,2021-03-09,36485945568.00477,0.0,36499013027.77083,0,0,2022-07-23
1,USDT,2021-03-10,36891976398.89507,0.0,36905189278.80754,0,0,2022-07-23
1,USDT,2021-03-11,37294121249.33685,0.0,37185340231.40195,0,0,2022-07-23
1,USDT,2021-03-12,37582370331.17996,0.0,37472748536.53571,0,0,2022-07-23
1,USDT,2021-03-13,38189879216.688835,0.0,38264452361.67511,0,0,2022-07-23
1,USDT,2021-03-14,38311238719.403534,0.0,38386048842.353004,0,0,2022-07-23
1,USDT,2021-03-15,38391230641.18308,0.0,38466196963.87193,0,0,2022-07-23
1,USDT,2021-03-16,38533359862.69341,0.0,38650333127.54586,0,0,2022-07-23
1,USDT,2021-03-17,38715432782.02733,0.0,38872110108.319244,0,0,2022-07-23
1,USDT,2021-03-18,38960558816.205734,0.0,39118228142.040985,0,0,2022-07-23
1,USDT,2021-03-19,39026603881.10389,0.0,39184540484.44166,0,0,2022-07-23
1,USDT,2021-03-20,39402122650.76657,0.0,39574945992.817085,0,0,2022-07-23
1,USDT,2021-03-21,39691193064.47697,0.0,39825819990.28972,0,0,2022-07-23
1,USDT,2021-03-22,39733383314.9747,0.0,39868153344.16342,0,0,2022-07-23
1,USDT,2021-03-23,39779162452.00496,0.0,39914087757.566315,0,0,2022-07-23
1,USDT,2021-03-24,39679592730.53306,0.0,39614375577.48256,0,0,2022-07-23
1,USDT,2021-03-25,39874985485.65208,0.0,39830417168.28366,0,0,2022-07-23
1,USDT,2021-03-26,40325387954.373184,0.0,40280316221.64487,0,0,2022-07-23
1,USDT,2021-03-27,40289735331.71208,0.0,40244703447.96133,0,0,2022-07-23
1,USDT,2021-03-28,40515567103.37723,0.0,40515760357.043594,0,0,2022-07-23
1,USDT,2021-03-29,40696987500.41536,0.0,40697181619.43199,0,0,2022-07-23
1,USDT,2021-03-30,40527975007.60046,0.0,40524145329.12348,0,0,2022-07-23
1,USDT,2021-03-31,40730247053.68744,0.0,40726398261.575966,0,0,2022-07-23
1,USDT,2021-04-01,40816914163.929474,0.0,40813057182.2362,0,0,2022-07-23
1,USDT,2021-04-02,40835188151.576355,0.0,40865229034.36516,0,0,2022-07-23
1,USDT,2021-04-03,41789686877.69644,0.0,41816318919.89017,0,0,2022-07-23
1,USDT,2021-04-04,42448788685.50856,0.0,42475840765.000175,0,0,2022-07-23
1,USDT,2021-04-05,42493963928.168076,0.0,42521044797.27403,0,0,2022-07-23
1,USDT,2021-04-06,42544365000.30919,0.0,42515783762.15721,0,0,2022-07-23
1,USDT,2021-04-07,43125054016.87094,0.0,43101761616.629974,0,0,2022-07-23
1,USDT,2021-04-08,43178291900.996994,0.0,43154970746.28526,0,0,2022-07-23
1,USDT,2021-04-09,43829500562.84908,0.0,43805827681.90447,0,0,2022-07-23
1,USDT,2021-04-10,43883964992.77502,0.0,43862141614.06026,0,0,2022-07-23
1,USDT,2021-04-11,44559427154.3627,0.0,44601075986.97284,0,0,2022-07-23
1,USDT,2021-04-12,44446295786.07,0.0,44487838876.983665,0,0,2022-07-23
1,USDT,2021-04-13,44597273098.82286,0.0,44638957305.3035,0,0,2022-07-23
1,USDT,2021-04-14,45518007079.69161,0.0,45573928454.51141,0,0,2022-07-23
1,USDT,2021-04-15,45928633894.53902,0.0,45985059746.98202,0,0,2022-07-23
1,USDT,2021-04-16,46601536890.78333,0.0,46551512412.567566,0,0,2022-07-23
1,USDT,2021-04-17,46966476338.49882,0.0,46916060115.57525,0,0,2022-07-23
1,USDT,2021-04-18,47980429555.13232,0.0,47928924902.85681,0,0,2022-07-23
1,USDT,2021-04-19,48440253076.1749,0.0,48468535907.898155,0,0,2022-07-23
1,USDT,2021-04-20,48246126852.29021,0.0,48264907224.56572,0,0,2022-07-23
1,USDT,2021-04-21,48820994300.749,0.0,48839998446.93955,0,0,2022-07-23
1,USDT,2021-04-22,49176280914.27819,0.0,49195423359.9614,0,0,2022-07-23
1,USDT,2021-04-23,49655032885.85445,0.0,49709792709.62788,0,0,2022-07-23
1,USDT,2021-04-24,49477553574.902,0.0,49405594216.86531,0,0,2022-07-23
1,USDT,2021-04-25,49501156852.96325,0.0,49429163166.69862,0,0,2022-07-23
1,USDT,2021-04-26,50300761608.34373,0.0,50227604989.7851,0,0,2022-07-23
1,USDT,2021-04-27,50177957598.77153,0.0,50207677416.43462,0,0,2022-07-23
1,USDT,2021-04-28,50288933664.67886,0.0,50369418381.81771,0,0,2022-07-23
1,USDT,2021-04-29,51109245003.48066,0.0,51191042584.52928,0,0,2022-07-23
1,USDT,2021-04-30,51252930927.272285,0.0,51334958469.86693,0,0,2022-07-23
1,USDT,2021-05-01,51180431595.88118,0.0,51250703448.184044,0,0,2022-07-23
1,USDT,2021-05-02,51679435029.64995,0.0,51750392024.58453,0,0,2022-07-23
1,USDT,2021-05-03,51994800962.15627,0.0,52063425713.99774,0,0,2022-07-23
1,USDT,2021-05-04,52331138431.29154,0.0,52400207094.349655,0,0,2022-07-23
1,USDT,2021-05-05,52279586920.02838,0.0,52348587543.40556,0,0,2022-07-23
1,USDT,2021-05-06,53023829034.184204,0.0,52943892216.43239,0,0,2022-07-23
1,USDT,2021-05-07,53739048757.24177,0.0,53837138857.59948,0,0,2022-07-23
1,USDT,2021-05-08,54969338625.957596,0.0,55069674379.32708,0,0,2022-07-23
1,USDT,2021-05-09,55472173385.97693,0.0,55573426965.642456,0,0,2022-07-23
1,USDT,2021-05-10,55793170948.99948,0.0,55851545523.68318,0,0,2022-07-23
1,USDT,2021-05-11,56104046205.3234,0.0,56144795041.835686,0,0,2022-07-23
1,USDT,2021-05-12,56741107698.80232,0.0,56782319238.38866,0,0,2022-07-23
1,USDT,2021-05-13,57651461403.71861,0.0,57693334140.79067,0,0,2022-07-23
1,USDT,2021-05-14,57935084385.193886,0.0,57528528354.07432,0,0,2022-07-23
1,USDT,2021-05-15,58027326444.74941,0.0,57744954063.70554,0,0,2022-07-23
1,USDT,2021-05-16,58377161526.95669,0.0,58093086779.6108,0,0,2022-07-23
1,USDT,2021-05-17,58715150844.1361,0.0,58429431374.310196,0,0,2022-07-23
1,USDT,2021-05-18,58391640940.34363,0.0,58738180826.50001,0,0,2022-07-23
1,USDT,2021-05-19,58284037564.00141,0.0,58629938850.844826,0,0,2022-07-23
1,USDT,2021-05-20,58182230212.21091,0.0,58448524835.27082,0,0,2022-07-23
1,USDT,2021-05-21,58467894310.534,0.0,58735496391.43984,0,0,2022-07-23
1,USDT,2021-05-22,58629178479.0463,0.0,58897518742.49866,0,0,2022-07-23
1,USDT,2021-05-23,59767412543.60663,0.0,59938923542.738846,0,0,2022-07-23
1,USDT,2021-05-24,59697759251.172356,0.0,59881677986.3147,0,0,2022-07-23
1,USDT,2021-05-25,59790210429.48368,0.0,59974413991.12522,0,0,2022-07-23
1,USDT,2021-05-26,60307482210.61514,0.0,60493279399.43639,0,0,2022-07-23
1,USDT,2021-05-27,60846903800.987366,0.0,60804942594.024826,0,0,2022-07-23
1,USDT,2021-05-28,61056295404.959816,0.0,61014189797.479225,0,0,2022-07-23
1,USDT,2021-05-29,61346578032.86604,0.0,61295145055.18336,0,0,2022-07-23
1,USDT,2021-05-30,61416977214.08549,0.0,61365485213.72163,0,0,2022-07-23
1,USDT,2021-05-31,61799686628.76984,0.0,61747873764.79115,0,0,2022-07-23
1,USDT,2021-06-01,61813544731.17228,0.0,61662124698.171906,0,0,2022-07-23
1,USDT,2021-06-02,62110159632.3293,0.0,62077411342.228546,0,0,2022-07-23
1,USDT,2021-06-03,61905332784.33841,0.0,61872692491.52954,0,0,2022-07-23
1,USDT,2021-06-04,61834495647.83147,0.0,61801892704.71079,0,0,2022-07-23
1,USDT,2021-06-05,62160346215.40116,0.0,62200460093.47618,0,0,2022-07-23
1,USDT,2021-06-06,62319635037.666534,0.0,62359851709.44822,0,0,2022-07-23
1,USDT,2021-06-07,62589210931.38007,0.0,62606502140.61193,0,0,2022-07-23
1,USDT,2021-06-08,62445503052.28378,0.0,62462754560.05642,0,0,2022-07-23
1,USDT,2021-06-09,62613679392.342094,0.0,62630977361.35366,0,0,2022-07-23
1,USDT,2021-06-10,62667272867.502815,0.0,62776883637.46731,0,0,2022-07-23
1,USDT,2021-06-11,63018063098.887535,0.0,63061111813.200905,0,0,2022-07-23
1,USDT,2021-06-12,62813263302.05801,0.0,62856172114.13522,0,0,2022-07-23
1,USDT,2021-06-13,63041668654.45564,0.0,63084733494.12685,0,0,2022-07-23
1,USDT,2021-06-14,62737616333.26689,0.0,62701550947.99596,0,0,2022-07-23
1,USDT,2021-06-15,62843943664.46463,0.0,63025052180.488556,0,0,2022-07-23
1,USDT,2021-06-16,62955531640.44513,0.0,63136961739.29085,0,0,2022-07-23
1,USDT,2021-06-17,62680833589.64867,0.0,62861472042.49902,0,0,2022-07-23
1,USDT,2021-06-18,62915990238.76702,0.0,63099667998.75855,0,0,2022-07-23
1,USDT,2021-06-19,62781866043.7493,0.0,63046269785.892975,0,0,2022-07-23
1,USDT,2021-06-20,63022640616.29419,0.0,63288058372.54744,0,0,2022-07-23
1,USDT,2021-06-21,62833355064.24628,0.0,63097975650.688416,0,0,2022-07-23
1,USDT,2021-06-22,62433331566.12474,0.0,62259101772.338974,0,0,2022-07-23
1,USDT,2021-06-23,62958009950.42254,0.0,62782315961.07958,0,0,2022-07-23
1,USDT,2021-06-24,63059140318.667175,0.0,63197657940.38501,0,0,2022-07-23
1,USDT,2021-06-25,62965359730.8175,0.0,63103671351.24945,0,0,2022-07-23
1,USDT,2021-06-26,62770695879.09725,0.0,62908579895.0037,0,0,2022-07-23
1,USDT,2021-06-27,63630251952.029495,0.0,63831367436.274666,0,0,2022-07-23
1,USDT,2021-06-28,63238142380.06459,0.0,63481697025.92103,0,0,2022-07-23
1,USDT,2021-06-29,62957687636.87211,0.0,63200162142.5934,0,0,2022-07-23
1,USDT,2021-06-30,62662681797.322105,0.0,62904020120.98502,0,0,2022-07-23
1,USDT,2021-07-01,62778375249.01169,0.0,63058339991.51457,0,0,2022-07-23
1,USDT,2021-07-02,62764949426.17835,0.0,63036329972.81142,0,0,2022-07-23
1,USDT,2021-07-03,62826352745.32187,0.0,63097998785.13969,0,0,2022-07-23
1,USDT,2021-07-04,62773752278.349144,0.0,63045170886.39795,0,0,2022-07-23
1,USDT,2021-07-05,62252247474.50231,0.0,61950092496.607704,0,0,2022-07-23
1,USDT,2021-07-06,62795464774.85488,0.0,62954121226.40275,0,0,2022-07-23
1,USDT,2021-07-07,62673222840.5625,0.0,62831570440.64164,0,0,2022-07-23
1,USDT,2021-07-08,62500080597.00939,0.0,62657990742.9814,0,0,2022-07-23
1,USDT,2021-07-09,62650981204.45979,0.0,62818585927.949165,0,0,2022-07-23
1,USDT,2021-07-10,62597287223.69701,0.0,62764748304.347496,0,0,2022-07-23
1,USDT,2021-07-11,62625649753.64239,0.0,62685793744.19445,0,0,2022-07-23
1,USDT,2021-07-12,62447338867.627785,0.0,62507311613.19818,0,0,2022-07-23
1,USDT,2021-07-13,62544311505.039505,0.0,62604377380.5241,0,0,2022-07-23
1,USDT,2021-07-14,62625079420.59769,0.0,62883799619.93336,0,0,2022-07-23
1,USDT,2021-07-15,62311226405.84341,0.0,62501957354.42095,0,0,2022-07-23
1,USDT,2021-07-16,62399251245.14264,0.0,62590251632.50459,0,0,2022-07-23
1,USDT,2021-07-17,62114787443.555466,0.0,62304917104.18257,0,0,2022-07-23
1,USDT,2021-07-18,62276606129.46747,0.0,62387158565.95095,0,0,2022-07-23
1,USDT,2021-07-19,62544907666.829704,0.0,62665027767.15794,0,0,2022-07-23
1,USDT,2021-07-20,62305629667.531,0.0,62425290224.49505,0,0,2022-07-23
1,USDT,2021-07-21,62179886375.77305,0.0,62299305437.50775,0,0,2022-07-23
1,USDT,2021-07-22,62271271235.8455,0.0,62429158870.98664,0,0,2022-07-23
1,USDT,2021-07-23,62140538003.42053,0.0,62292976197.61087,0,0,2022-07-23
1,USDT,2021-07-24,62087552802.60452,0.0,62239861017.74108,0,0,2022-07-23
1,USDT,2021-07-25,62150298514.33958,0.0,62302760652.234085,0,0,2022-07-23
1,USDT,2021-07-26,62035298715.44801,0.0,62214309620.49506,0,0,2022-07-23
1,USDT,2021-07-27,62186756799.6841,0.0,62366204756.68862,0,0,2022-07-23
1,USDT,2021-07-28,62234987754.135956,0.0,62083527825.0257,0,0,2022-07-23
1,USDT,2021-07-29,61826846626.10663,0.0,61676379981.13684,0,0,2022-07-23
1,USDT,2021-07-30,62121870026.309555,0.0,61970685389.34052,0,0,2022-07-23
1,USDT,2021-07-31,62114781308.95088,0.0,62250404980.04516,0,0,2022-07-23
1,USDT,2021-08-01,61982505061.26139,0.0,62186870564.7531,0,0,2022-07-23
1,USDT,2021-08-02,62277717172.19945,0.0,62483056033.76419,0,0,2022-07-23
1,USDT,2021-08-03,62235948822.67959,0.0,62441149967.80691,0,0,2022-07-23
1,USDT,2021-08-04,62418179896.02379,0.0,62836162355.689964,0,0,2022-07-23
1,USDT,2021-08-05,62018887952.65087,0.0,62027242653.69231,0,0,2022-07-23
1,USDT,2021-08-06,62246711954.47813,0.0,62255097346.19281,0,0,2022-07-23
1,USDT,2021-08-07,62311902806.26283,0.0,62320296979.98079,0,0,2022-07-23
1,USDT,2021-08-08,62320920591.05877,0.0,62372231255.03432,0,0,2022-07-23
1,USDT,2021-08-09,62528591970.50717,0.0,62847119875.43286,0,0,2022-07-23
1,USDT,2021-08-10,62530992250.835144,0.0,62849532383.06741,0,0,2022-07-23
1,USDT,2021-08-11,62714116807.460915,0.0,63033589797.439125,0,0,2022-07-23
1,USDT,2021-08-12,62917564699.41276,0.0,63038626860.737,0,0,2022-07-23
1,USDT,2021-08-13,63262016420.84038,0.0,63383741355.27206,0,0,2022-07-23
1,USDT,2021-08-14,63170658193.728645,0.0,63178201795.67477,0,0,2022-07-23
1,USDT,2021-08-15,63506317810.85208,0.0,63513901496.00476,0,0,2022-07-23
1,USDT,2021-08-16,63683568339.24468,0.0,63691173190.9875,0,0,2022-07-23
1,USDT,2021-08-17,63948326323.205666,0.0,63937261840.635315,0,0,2022-07-23
1,USDT,2021-08-18,64394092487.11692,0.0,64509996684.693085,0,0,2022-07-23
1,USDT,2021-08-19,64430838255.01523,0.0,64546808592.02403,0,0,2022-07-23
1,USDT,2021-08-20,64498000091.569534,0.0,64614091314.49307,0,0,2022-07-23
1,USDT,2021-08-21,64751172752.67498,0.0,64826373396.398636,0,0,2022-07-23
1,USDT,2021-08-22,65031061327.552956,0.0,65396109363.00874,0,0,2022-07-23
1,USDT,2021-08-23,65323477628.598434,0.0,65690167125.75042,0,0,2022-07-23
1,USDT,2021-08-24,65164646791.382805,0.0,65530444700.97783,0,0,2022-07-23
1,USDT,2021-08-25,65445282987.35619,0.0,65575429059.17656,0,0,2022-07-23
1,USDT,2021-08-26,65829983682.69565,0.0,65621754600.41039,0,0,2022-07-23
1,USDT,2021-08-27,65635362613.41195,0.0,65427749143.71511,0,0,2022-07-23
1,USDT,2021-08-28,65932440977.79587,0.0,65723887809.32164,0,0,2022-07-23
1,USDT,2021-08-29,65898684244.86873,0.0,65955942015.03758,0,0,2022-07-23
1,USDT,2021-08-30,65810347296.26956,0.0,65867528312.60398,0,0,2022-07-23
1,USDT,2021-08-31,65898199595.46627,0.0,66043848241.37462,0,0,2022-07-23
1,USDT,2021-09-01,66120214794.147316,0.0,66266354139.54757,0,0,2022-07-23
1,USDT,2021-09-02,66048068488.172165,0.0,66194048375.31958,0,0,2022-07-23
1,USDT,2021-09-03,66094643840.359436,0.0,66062624291.41691,0,0,2022-07-23
1,USDT,2021-09-04,66805863938.192245,0.0,66612273774.79078,0,0,2022-07-23
1,USDT,2021-09-05,66972242473.77342,0.0,66778170178.32559,0,0,2022-07-23
1,USDT,2021-09-06,67199682876.97891,0.0,67004951504.28509,0,0,2022-07-23
1,USDT,2021-09-07,67905439808.9109,0.0,67903500886.475746,0,0,2022-07-23
1,USDT,2021-09-08,68079879671.11529,0.0,68318932726.38587,0,0,2022-07-23
1,USDT,2021-09-09,69440355785.13605,0.0,69684185963.59267,0,0,2022-07-23
1,USDT,2021-09-10,69442556613.454,0.0,69686394519.81401,0,0,2022-07-23
1,USDT,2021-09-11,69151319362.9327,0.0,69081096174.31804,0,0,2022-07-23
1,USDT,2021-09-12,69259977035.20502,0.0,69999263885.57947,0,0,2022-07-23
1,USDT,2021-09-13,70052465366.25742,0.0,70800211304.07748,0,0,2022-07-23
1,USDT,2021-09-14,69480907310.65578,0.0,70222552389.46867,0,0,2022-07-23
1,USDT,2021-09-15,69533002536.36626,0.0,69753426471.37636,0,0,2022-07-23
1,USDT,2021-09-16,69396384924.59024,0.0,69616375773.2891,0,0,2022-07-23
1,USDT,2021-09-17,69516780239.32883,0.0,69834702849.40324,0,0,2022-07-23
1,USDT,2021-09-18,69622935588.14761,0.0,69941343680.79839,0,0,2022-07-23
1,USDT,2021-09-19,69503703942.77008,0.0,69821566750.73172,0,0,2022-07-23
1,USDT,2021-09-20,69596130936.817,0.0,69848668132.27444,0,0,2022-07-23
1,USDT,2021-09-21,69521719398.03432,0.0,68957049669.89783,0,0,2022-07-23
1,USDT,2021-09-22,69104773859.16185,0.0,68543490648.593124,0,0,2022-07-23
1,USDT,2021-09-23,69542040675.65433,0.0,68977205893.91432,0,0,2022-07-23
1,USDT,2021-09-24,69524647805.21138,0.0,69615920997.31712,0,0,2022-07-23
1,USDT,2021-09-25,69909498276.36485,0.0,70109595907.57127,0,0,2022-07-23
1,USDT,2021-09-26,69690920736.60127,0.0,69890392746.84029,0,0,2022-07-23
1,USDT,2021-09-27,69683532760.93185,0.0,69882983625.02525,0,0,2022-07-23
1,USDT,2021-09-28,69173287077.03949,0.0,68807886690.90533,0,0,2022-07-23
1,USDT,2021-09-29,69339344817.41685,0.0,69585246600.43517,0,0,2022-07-23
1,USDT,2021-09-30,69575416296.99934,0.0,69822155272.78175,0,0,2022-07-23
1,USDT,2021-10-01,69520021605.50893,0.0,69766564132.16937,0,0,2022-07-23
1,USDT,2021-10-02,69067396367.22952,0.0,69225845065.10594,0,0,2022-07-23
1,USDT,2021-10-03,69069226755.27443,0.0,69227679652.27544,0,0,2022-07-23
1,USDT,2021-10-04,69113874336.21835,0.0,69246461523.01773,0,0,2022-07-23
1,USDT,2021-10-05,69149565678.90337,0.0,69282221335.5254,0,0,2022-07-23
1,USDT,2021-10-06,69039446922.98497,0.0,69171891329.17139,0,0,2022-07-23
1,USDT,2021-10-07,68940330351.21466,0.0,68955045728.653,0,0,2022-07-23
1,USDT,2021-10-08,69153679449.04478,0.0,69288055167.16,0,0,2022-07-23
1,USDT,2021-10-09,69269803971.06595,0.0,69404405336.11943,0,0,2022-07-23
1,USDT,2021-10-10,69272618744.1542,0.0,69407225578.72366,0,0,2022-07-23
1,USDT,2021-10-11,69282890259.7031,0.0,69370965697.19429,0,0,2022-07-23
1,USDT,2021-10-12,69739533709.22461,0.0,69828189651.82237,0,0,2022-07-23
1,USDT,2021-10-13,69705691583.79837,0.0,69903464880.27478,0,0,2022-07-23
1,USDT,2021-10-14,69800578220.74155,0.0,69998620735.44896,0,0,2022-07-23
1,USDT,2021-10-15,69638061209.82117,0.0,69835642621.22047,0,0,2022-07-23
1,USDT,2021-10-16,69586865296.0703,0.0,69649532671.22217,0,0,2022-07-23
1,USDT,2021-10-17,70147619752.58374,0.0,70347211043.77367,0,0,2022-07-23
1,USDT,2021-10-18,69917271306.04384,0.0,70116207185.91644,0,0,2022-07-23
1,USDT,2021-10-19,70074600268.87062,0.0,70273983797.44382,0,0,2022-07-23
1,USDT,2021-10-20,69936270370.84071,0.0,70207100408.60463,0,0,2022-07-23
1,USDT,2021-10-21,70104463102.0962,0.0,70375944470.61476,0,0,2022-07-23
1,USDT,2021-10-22,70426351670.02061,0.0,70710726852.88402,0,0,2022-07-23
1,USDT,2021-10-23,70699830053.87726,0.0,70985309517.50453,0,0,2022-07-23
1,USDT,2021-10-24,70792324588.49191,0.0,71078177536.61143,0,0,2022-07-23
1,USDT,2021-10-25,70679207194.67644,0.0,71016596948.83821,0,0,2022-07-23
1,USDT,2021-10-26,70815319784.74788,0.0,70849986592.80188,0,0,2022-07-23
1,USDT,2021-10-27,70895565804.799,0.0,70930271896.34961,0,0,2022-07-23
1,USDT,2021-10-28,70922567494.52975,0.0,70957286804.44043,0,0,2022-07-23
1,USDT,2021-10-29,71063969239.02475,0.0,71240827429.19699,0,0,2022-07-23
1,USDT,2021-10-30,71315484748.21617,0.0,71485397702.11336,0,0,2022-07-23
1,USDT,2021-10-31,71422333862.6945,0.0,71592501390.31754,0,0,2022-07-23
1,USDT,2021-11-01,71151207596.78554,0.0,71320729151.58958,0,0,2022-07-23
1,USDT,2021-11-02,71240202915.8933,0.0,71343989791.54486,0,0,2022-07-23
1,USDT,2021-11-03,71354969505.35703,0.0,71507000697.65526,0,0,2022-07-23
1,USDT,2021-11-04,71984975485.46793,0.0,72138348988.76392,0,0,2022-07-23
1,USDT,2021-11-05,72351970648.42763,0.0,72506126083.41777,0,0,2022-07-23
1,USDT,2021-11-06,73061551588.98027,0.0,73373158688.52635,0,0,2022-07-23
1,USDT,2021-11-07,72974381348.26666,0.0,73285616667.2348,0,0,2022-07-23
1,USDT,2021-11-08,73749377876.57724,0.0,73784450171.38821,0,0,2022-07-23
1,USDT,2021-11-09,74778838817.55164,0.0,74814400683.37538,0,0,2022-07-23
1,USDT,2021-11-10,74780223270.60342,0.0,74815785794.81844,0,0,2022-07-23
1,USDT,2021-11-11,75077270861.92938,0.0,75453316593.62947,0,0,2022-07-23
1,USDT,2021-11-12,74954116804.82545,0.0,75366182261.36902,0,0,2022-07-23
